Date,Time,R1,R2,R3,R4,F1,F2,F3,SP
2024/12/19,08:18:00,7,2.1,-0.5,1.2,-24.7,-25.1,-24.4,26
2024/12/19,08:19:00,7,2.1,-0.5,1.2,-24.7,-25.1,-24.3,26
2024/12/19,08:20:00,7,2.1,-0.4,1.2,-24.6,-25,-24.3,26
2024/12/19,08:21:00,7,2.1,-0.5,1.2,-24.6,-25,-24.3,25.9
2024/12/19,08:22:00,7,2.1,-0.5,1.2,-24.6,-25,-24.2,26
2024/12/19,08:23:00,7,2.1,-0.4,1.2,-24.6,-24.9,-24.2,26
2024/12/19,08:24:00,7,2.1,-0.4,1.2,-24.5,-24.9,-24.2,26.1
2024/12/19,08:25:00,7,2.2,-0.4,1.2,-24.5,-24.8,-24.2,26.1
2024/12/19,08:26:00,7,2.1,-0.4,1.2,-24.4,-24.8,-24.1,26
2024/12/19,08:27:00,7,2.2,-0.4,1.2,-24.4,-24.8,-24.1,26
2024/12/19,08:28:00,7,2.2,-0.4,1.2,-24.4,-24.7,-24,25.9
2024/12/19,08:29:00,6.9,2.2,-0.4,1.2,-24.3,-24.7,-24,26
2024/12/19,08:30:00,7,2.2,-0.4,1.2,-24.3,-24.7,-24,26
